sex	reps
2 male20 female	1
2 males pharate adult, 2 females pharate adult	2
20 H, 1 M, 44 I	1
20 Hembras ovígeras, 64 Hembras	1
21M 258H	1
22 Hembras y 3 Machos	1
23 Males, 7 Females	1
243m 308f	1
24m 39f	1
25w(1), 2w, 1aq(2)	1
26 Hembras y 10 Machos	1
263 undetermined	1
26M	1
27m 16f	1
29 hembras	15
2F+1M	1
2H 2O	3
2f,4u	1
2m,15f	2
2m,1f,2u	1
2ma, 9mi	1
2u,1m	1
3 hembras, 6 machos, 19 Indiferenciados	1
3 machos y 2 hembras	8
30 machos, 28 machos	1
30m 43f	1
31 H, 32 M, 2 I	1
33 H, 71 M	1
33m 20f	3
35 Hembras y 61 Machos	1
36 undetermined	80
39 male	2
3M 3J	1
3M 7H	2
3M, 12H	1
3Q, 2w	1
3m 2f macr 2m 1f brach	1
3w (1w missing gaster, 1w gaster detached)	1
3w, 2m	5
4 Female, 4 Male, 12 Indeterminate	1
4 hembras, 1 macho, 3 Indiferenciados	1
42m	3
43 hembras, 2 machos, 55 Indiferenciados	1
46M 130H	1
49H, 186M	1
4M 4H 1O	1
5 H	35
5 MACHOS 14 HEMBRAS	2
5 Males, 7 Females	1
5 fêmeas, 1 macho	2
5 h, 5m	1
53 hembras, 46 machos	1
55 male	1
5m 14f	5
5m,9f	6
5stk	1
5w, 1 larva	1
5w, 5l, 4p	1
6 MACHOS 11 HEMBRAS	2
6 fêmeas, 14 machos	1
6 male	108
6 male 2 female	1
67 H, 1 M	1
67 undetermined	10
6Females 1Male	1
6M 1H 6O	2
6w, 5l, 10p	1
7 f	1
7 hembras, 9 machos	9
7 juvenis	3
71 male	3
7H, 3M	7
8 male; 9 female	1
8 males, 4 females	2
88 Hembras y 360 Machos	1
8M 13H	1
8w	167
9 female, 3 male	1
9 male; 8 female	5
98 undetermined	4
>10w, 1p	1
Dioecious annual	1
F, PROB	2
F; SV 31.0; C&S	2
F; SV 54.1; C&S	1
F; SV 59.6; C&S	1
F; SV 77.2; C&S	2
FEMALE, PLOIDY UNKNOWN	4
Females, 6; Males 6; Unknown	1
Females, 9; Unknown	1
JUV	11
JUVENIL	3
Lichenes Bohemoslovakiae Exs. 271-280	9
Limeira-de-Oliveira, F.	2
M; SV 19.9; C&S	1
M; SV 32.0; C&S	1
M; SV 45.9; C&S;  + skin	1
M; SV 87.5; C&S;  + skull	1
Male: 6; undetermined; Female: 8	1
Male; Female; hermaphrodite	1
Mâle : d'après le cat. Barry, p. 106	2
SV 245; C&S	1
Tres machos y tres hembra	3
Una hembra y un macho	27
[male], [female]	2
adult female:1; adult:14	2
adult female:3; adult male:4	5
adult male:2	182
adult male:2; adult female:2; adult:2	1
adult male:31	1
adult male:7; adult female:2	4
adult queens	2
age 30 days	1
alate queen, worker	282
damaged female	1
female (dealate queen)	7
female (w/eggs)	4
female, [male]	4
female: 41 | male: 27	1
female: 9 | male: 16	1
juvenil	53
larvae, 56 days	1
male ('probably')	7
male (by gonads)	140
male 100|female 1	1
male 18|female 3	1
male 6|female 4	7
male 7|female 21	1
male, female and a juvenile	29
male: 40	7
male; female; unknown	14
multiple 5	1
partial; skel	1
ripe male	1
skull	73
stage 43 larvae; SV 30.8 TL 53.9; C&S	1
stage 44 larvae	2
teneral:11	1
teneral:1; adult female:1; adult:15	1
unknown 5|unknown 8|unknown 2	1
young, SV 19.9; C&S	1
â™‚	3
0 male, 5 female	1
00 F; 00 M; 03 total	410
00 M; 00 F; 12 total	2
01 macho, 01 fêmea	6
03 F; 08 M; 20 total	1
04 F; 01 M; 06 total	1
06 F; 05 M; 11 total	1
08 F; 12 M; 20 total	1
1  male	1
1 fêmea, 20 tritoninfas	1
1 hembra, 1 macho, 1  Indiferenciado	2
1 hembras, 3 machos, 2 juvenil	1
1 macho prematuro	3
1 male 4 female	6
1 male, 2 male pharate adult	1
1 male, 4 female	1
1 male3m	1
10 Machos; 24 Fêmeas	1
10 larvas	4
10 machos, 3 fêmeas ovadas	1
10 male; 14 female	1
10 male; 3 female	4
10M 4H 3O	1
11 H, 29 M	1
11 male; 2 female	4
11m 3f	3
12 hembras, 4 machos	4
12 male; 1 female	6
123 hembras	1
12M 31H	1
13 hembras y 1 macho	1
14 females; 5 males	1
14 males, 4 females	1
14M 2H	1
17 H, 16 M	3
17machos, 29 hembras	1
190 undetermined	1
19m 16f	2
1H, 4M, 4J	1
1dQ, 5w	4
1daQ, 6w	1
1dq, 1w	8
1m PPND	4
1n V st	1
2 HEMBRAS 1 JUVENIL	6
2 Hembras y 20 Machos	1
2 Males, 1 Female, 1 Immature	6
2 Males, 1 Sub-adult Female	1
2 Males, 2 Females, 2 Immatures	1
2 females; 13 males	1
2 machos, 2 hembras, 4 indeterminado	1
2 male, 3 female	4
2 males, 8 females, 2 juveniles	1
22 hembras, 45 machos	1
231	1
24 male, 7 female	1
25 H, 13 M	1
25 H, 8 M	2
25 females	1
25M 15H 29O	1
25m	14
27 H, 24 M	1
27 Hembras ovígeras, 48 Hembras	1
27 male; 25 female	1
27 tritoninfas	2
27m 37f	1
28 H, 7 M	1
29 H, 4 M	1
2M 2H 1J	1
2m 9n	1
3 Female, 1 Male, 2 Indeterminate	1
3 MACHOS 4 HEMBRAS 2 JUVE	1
3 Males, 4 Females	4
3 egg masses	1
3 hembras y 5 machos	5
3 male, 2 female	6
3 males, 22 females	1
305 undetermined	2
30w, 1dQ	1
32 MACHOS 13 HEMBRAS	1
33 hembras, 12 machos	1
37 female	2
3m 2f	165
3m, 4f	1
3w, 1dQ	3
4 deuto e 384 tritoninfas	1
4 fêmeas, 4 machos	1
4 macho, 18 hembra	1
4 machos y 1 indeterminado	1
4 male, 1 female	6
41 hembras, 40 Indiferenciados	1
43 H, 26 M	1
47 male	1
49 females	1
4H, 10M	2
4ma, 24mi, brood	1
5 H, 4 M	8
5 I	3
5 dealate queens, 54 workers	1
5 females; 9 males	1
5 male, 0 female	10
50 H, 2 M	1
50 Indeterminate	4
50 hembras, 20 machos	1
50 machos, 50 fêmeas	2
53 H, 34 M	1
5w(1), 4w(2)	1
6 Female, 4 Male, 2 Indeterminate	1
6 Females, 2 Immatures	1
6 H, 1 M	12
6 MACHOS 1 HËMBRA	1
6 Males, 2 Females, 1 Immature	1
6 males, 50 females	1
62 Hembras	2
64 hembras, 58 machos	1
6M 1H	7
6m 2f macr	1
7 H, 6 M	3
7 machos	44
71 undetermined	12
73 hembras	3
8 H, 3 M	8
8 machos, 12 hembras	1
8 undetermined	1268
8m 12f	5
8m 9f	8
8m,3f	13
8w(2), 2w(2)	1
8x	1
9 brachypterous males, 1 brachypterous female	2
9 im 1n V	1
90 female+	1
93 hembras, 153 machos	1
9H, 19M	1
>10w, 4aQ, 1m	1
>5w minor, 1w major	1
C&S F; SV 21.1	1
C&S; M; SV 49.3	1
Dealate queen and male	1
Dealate queen, worker	3
F; SV 17.1; C&S	1
F; SV 40.1; C&S	1
F; SV 45.6; C&S	2
F; SV 55.9; C&S	1
F; Skel	5
Female	841699
Female, 6; Male	3
HEMBRAS 56, MACHOS 22	1
Larva	5
Lichenes Minus Cognitae Exisccati	1
M+TN	2
M; C&S	853
M; SV 33.8; C&S	1
M; SV 46.6; C&S	1
M; SV 64.2; C&S	2
M; skin , skull	12
SV 19.2; C&S	1
SV 29.5; C&S	1
SV 37; C&S	2
SV 53; C&S	1
SV 62.8; C&S	1
Veartius, M.	1
aQ, >5w	1
ads. obs.	1
adult  +  larvae	1
adult female:3; adult male:18	1
adult female:3; adult male:5	2
adult male:2; adult female:2; adult:3	3
adult male:3	79
adult male:7; adult female:3	1
female 3|female 1	3
female colored	62073
female: 84 | male: 85	1
få	18
hyoid , pectoral girdle removed	3
larvae, stage 28, SV 10.3 TL 16.6; C&S	1
m?	1
male 1, female 4	1
male 6|female 5	10
male 7|female 22	1
male |female |unknown 3	3
male: 5 | female: 4	1
male; male; female	2420
male?	561
meta-young, stage 60, SV 20.5	1
meta-young, stage 62, SV 21.4	1
n/a	2
original data specifies all female specimens	2
original data specifies sex as female for both fish.	2
stage 30 larvae	1
teneral:3; adult female:1; adult:1	1
teneral:50	1
tissue specimens are female	2
♀♂	12
00 F; 01 M; 05 total	3
00 M; 02 F; 02 total	29
02 fêmeas	2
1 H, 1 M, 5 I	1
1 Hembra y 14 Machos	4
1 Hembras, 3 Machos	1
1 Macho 1 Hembra	13
1 indeterminado (09), 4 machos (16)	1
1 machos, 1 fêmea	1
1 males, 3 females	416
10 hembras, 25 machos	2
105 workers, 3 queens	1
105m 59f	1
11 H, 8 M	1
11 Hembras y 12 Machos	2
11 MACHOS 15 HEMBRAS	1
11 machos y 16 hembras	1
117 H, 41 M	1
11H, 15M	2
11H, 4M	2
12 H, 1 M, 9 I	1
12 H, 5 M	3
12 Hembras y 22 Machos	1
12 MACHOS 12 HEMBRAS	2
12 hembras, 21 machos	1
12 male; 11 female	4
13 H, 2 M	6
14 sex not recorded 9 female	1
15 H, 4 M	1
15 Hembras y 29 Machos	1
151 H, 10 M	1
156 hr larvae	1
15F, 4M	1
16 H, 1 M	3
16 hembras, 3 machos	2
19 H, 20 M, 1 I	1
19m 4f	1
1MACHO;11HEMBRA	1
1dQ, 20w	2
1m (ND non destructive extraction)	1
1m 3f 13n	1
1m ergatoid	7
1w (1w missing gaster)	1
1w major, 5w	4
2 F, 2 M	4
2 Machos 2 Hembras	2
2 deuto, 2 proto e 529 tritoninfas	1
201 undetermined	2
22 hembras, 6 machos	1
23 Hembras y 11 Machos	1
23 female	8
245 H	1
25aQ	1
269 H, 43 M	1
27 Hembras y 28 Machos	1
27 hembras, 16 machos	1
283 H, 72 M	1
2?	2
2aq, 2m	1
2f 43n	1
2w (1 missing head)	1
3 Hembras	291
3 Machos, 4 Hembras ovígeras, 1 Hembra	1
3 fêmeas, 2 ninfas	1
3 machos y 22 hembras	1
3 male9 female	1
30w, 10l	1
31H, 167M	1
32 Hembras y 39 Machos	1
32 hembras, 18 machos	1
33m 4f 24n	1
34 hembras, 14 machos	1
35 Indeterminate	3
352 Machos	1
37 H, 17 M	1
37 indivíduos	1
3Q, 6w	1
3f,1m	4
3w(1), 3w(2)	4
3w, 6m	1
4 Machos, 4 hembras	3
4 apterous males, 1 apterous female	2
4 m adultos, 1 macho imaturo, 10 jovens	1
4 machos; 5 hembras	2
40 sex not recorded	2
43 female, 1 male	1
43M 197H	1
46 hermafroditas	2
46m	4
4M 4H 5O	2
4aq, 41m, 64w, brood	1
4ma, 5mi, brood	1
5 Hembras y 13 Machos	1
5 Machos, 4 Hembras ovígeras, 4 Hembras	1
5 hembras, 10 machos	5
5 machos, 9 hembras	1
5 male; 13 female	1
506 H, 193 M	1
5M 2H 1O 1J	1
5m 18f	2
5w, 11s	1
6 Males, 1 Female	1
6 machos, 11 hembras	1
6 machos, 6 hembras	1
63m 117f	1
66 Hembras y 90 Machos	1
6ma, 5mi	1
7 h	1
7 machos, 3 hembras	1
73 hembras, 15 machos	1
7H, 7M	1
7f + 2m	2
8 Males, 2 Females	1
8 hembras, 2 machos	44
8 hembras, 22 machos	2
8 larvas	2
9 Machos, 15 Hembras ovígeras, 59 Hembras	1
95 H, 24 M	1
Dioico (femenino).	1
F; SV 76.0; skel	1
Femelle : Ovaire normal	1
Femenina	1615
Hembra, Macho	452
Herbarium Lichenum Fenniae VI (251-275)	26
M; SV 107.0; C&S;  + skull	1
M; SV 42.9; C&S	1
M; SV 78.8; C&S	1
M; SV 97.0; skel	1
M; TL 1360 , T 250	1
Ocho hembras y cinco mach	1
Penny, N.; Binda, J.	1
SV 29; C&S	3
SV 45; C&S	1
SV 51	2
Tres machos y una hembra	5
adult female:1; adult:16	1
adult female:20; adult male:30	1
adult female:3; adult male:6	2
adult male:11; adult female:1	1
adult male:21; undetergent:7	1
adult male:27; undetergent:30	1
adult male:28; undetergent:17	1
adult male:2; adult female:2; adult:20	1
adult male:4	38
adult male:75; adult female:25	1
adult male:7; adult female:4	2
dealate queen and worker	93
female: 20 | male: 13	2
female; female; male; male	3
female; male; female	291
female; male; female; male	3
head & thorax (abdomen removed) of male	1
intersex; Female	1
male 18|female 5	1
male 1|female 8|unknown 1	1
male 20|female 8	1
male 6|female 42	1
male 6|female 6	3
male |female |unknown 4	1
male: 80	3
multiple Male & female	5
shell + vertebrae	2
skel+guts	1
teneral:13	2
# males: 2; # undet: 3	1
00 M; 00 F; 01 total	621
01.feb	1
1 Female, 2 Sub-males, 3 Immatures	1
1 coleopteroid female	2
1 deuto e 2 protoninfas	1
1 female; 4 males	15
10 hembras, 11 machos	6
10 hembras, 15 machos, 21 Indiferenciados	1
10 machos, 14 hembras y 2 indeterminados	1
10W(1)	1
10w, 1dq	2
10w, 1m	1
11 males, 54 females	1
11m 7f	3
11m,1f	4
12 H, 13 M	2
12 females	10
12 males, 1 female	1
121 H, 47 M	1
12m 12f?	1
12m 13f	2
14 H, 5 M, 2 I	1
14 hermafroditas	11
14 im 3n	1
14M 6H	1
16 Hembras y 7 Machos	3
16 MACHOS 17 HEMBRAS	1
16 indivíduos	2
16m,8f	1
17 male; 4 female	1
17ms, 17mi, brood	1
18 Hembras y 3 Machos	2
18 male; 3 female	1
18H, 20M	1
19 hembras, 9 machos	1
19m,36f	1
1F, 2M	71
1Male	37
1Q ergatogyne, 2w	2
1aQ, 1m, 8w	1
1aQ, 1w major, 1w	16
1aq, 26w	1
1dQ, 9w	1
1dq, 1m, many w, brood	1
1dq, 5w	1
1w (gaster damaged)	1
1w(1), 2w(2)	6
2 Females, 1 Sub-Male	2
2 Males, 3 Immatures	1
2 males, 4 females + 15n	1
20 Hembras y 26 Machos	1
20 MACHOS 10 HEMBRAS	1
20 hembras, 21 machos	1
20 hembras, 24 machos, 3 ND	1
20m 30f	2
20ma, 39mi	1
22 H, 21 M	1
22 male3 female	1
222 hembras	1
24m34f307n	1
28 hembras, 18 machos	1
29m	8
2M+4F	1
2Males	4
2f1m	1
3 Hembras, Machos 26	1
3 MACHOS 3 JUVENILES	1
3 males pharate adult	7
3 males,0 females	14
33m 45f	1
3m 22f	1
3m 6f	47
3w, 2p	3
4 FEMALE,	2
4 H, 27 M	1
4 Machos, 4 Hembras ovígeras, 6 Hembras	1
4 machos, 10 hembras	2
40 undetermined	72
404	1
43w, brood	1
44 H, 15 M, 6 I	1
44 hembras, 16 machos, 14 Indiferenciados	1
4m 2n? 5f macr	1
4m 8f 12n	1
4n nykl.	1
5 Indeterminate	115
53 male3 female	1
54m 39f	1
6 H, 9 M	5
6 fêmeas (desovadas)	1
6 hembras, 12 machos	2
6 hembras, 26	1
6 male5 female	2
60 H, 12 M	1
65 female, 6 male	1
67m	2
6M 5H	5
6w, 3aQ	1
7 hembras, 28 machos	1
7 male; 10 female	1
78m 48f	1
8 Machos, 4 Hembras ovígeras	1
8 female, 1 male	1
8 females; 8 males	1
80w, 2dQ	1
85 male	1
8m 16f	2
8m,7f	3
9 hembras, 24 machos	1
9 machos y 3 hembras	1
90 hembras, 60 machos	1
92 larvas	1
97M 119H	1
>30w, 6aq	1
C&S F	3
C&S F; SV 18.9	2
F Im.	1
F; SV 22.5; C&S	2
F; SV 35.3; C&S	2
F; SV 52; C&S	1
F; SV 76.0; C&S	1
Lichenes Portugal Fasc. III (241-260)	17
Lichens Alpium	39
M; TL 2110 + 290	1
Mac ho	1
Males, 3; Unknown	2
No Aplica, Hembra, Macho	47
Not stated	630
TN moulting to F	1
adult female:3; adult male:7	2
adult male:2; adult female:2; adult:5	1
adult male:5	47
adult male:72	1
adult worker, intercaste	2
age 28 days	2
age 44 days	3
female (later identified as)	4
female |unknown |unknown	1
larva	516
machos (36), hembras (6)	1
machos (5), hembras (6)	3
male 10|female |unknown	1
male 20|female 9	1
male 51|female 7	1
male 59|female 50	1
male 6|female 7	2
male 7|female 62	1
male 9|female 28	1
male in breeding colors	1
male: 5 | female: 6	1
mecho	3
not known	62
original data indicates sex of #654 as female	2
recorded as unknown; female ?	8
right hind leg of worker	373
stage 25 larvae; SV  8.2 TL  18.0; C&S	1
worker, dealate queen	154
(N)	3
00 F; 00 M; 06 total	86
00 M; 01 F; 03 total	1
1 Hembra ovígera, 7 Hembras	1
1 Male/ 2 Female	1
1 dealate queen, 3 workers	11
1 fêmea, 2 deutoninfas	1
10 hembras y 2 machos	4
10w, 5l	1
115 H, 1 M	2
11H, 8M	4
12M 18H	1
135 H, 16 M	1
13M, 2H	2
147 H, 35 M	1
14m 1f	3
15 female, 22 male	1
16 H, 12 M	2
16 H, 9 M	3
16 HEMBRAS	2
16 MACHOS 5 HEMBRAS	1
16 hembras	47
16M 4H 4O	2
17 H, 6 M	1
17 Hembras y 9 Machos	1
17 M	1
17 machos	9
177 H, 21 M	1
18 H, 3 M	2
19 Hembras y 10 Machos	1
19m 8f	1
1M 10H	3
1MACHO;28HEMBRA	1
1Q, 4w, 2s, 2m	1
1m + 3?	1
1m + n	1
1m 2f m.	1
2 Machos, 1 Hembra, 11 Indeterminados	1
2 dealate queens, 18 workers	1
2 females, 1 juvenile J3	1
2 indeterminado	2
2 macho, 1 fêmea	1
2 machos adultos, 1 fêmea adulta	2
2 male4 female	14
2 males, 6 workers	1
2 sex not recorded1 male	1
20m 13f	1
22 male; 27 female	1
23 MACHOS 7 HEMBRAS	1
23 machos, 22 hembras y 4 indeterminados	1
23w, 1 sternorrhyncan	1
24 Femeninos, 20 Masculinos, el resto sin informac	1
28m 22f	1
29 Hembras	3
29 hembras, 2 machos y 20 indeterminados	1
29n	2
2Q, 4w, 2m	2
2f apt	5
2♀ / ♂	2
3 Machos y 1 Hembra	5
3 Machos, 1 No identificado	4
3 apterous males, 1 macropterous male, 2 apterous females, 2 macropterous females	2
3 females; 2 males	13
3 fêmeas, 1 deutoninfa, 1 protoninfa	1
3 hanner, 1 hunn	1
3 sex not recorded 8 male	1
30-40 larver + 1 imm	1
30m 9f	1
31 male; 7 female	1
34H, 10M	1
35w, 15p	1
3H, 2J	1
3M 3H 3O	1
3dQ, >15w	1
3m (1m missing gaster, 1m head detached)	1
3w, 1 larva	2
4 hembras y 7 machos	1
4 machos, 9 fêmeas	1
4 tritoninfas	11
40 machos	2
42 H, 22 M	1
42 machos, 51 hembras	1
46m 39f	1
4dQ, 2aQ	1
4m 3f 1n	3
5 F, 1 M	1
5 H, 2 M, 4 I	1
5 MACHOS 7 HEMBRAS	3
5 Males, 5 females	1
5 males, 7 females	2
518 Machos	1
52 H, 30 M	1
55 males, 11 females	1
57m 75f	1
58 hembras 70 machos	1
5H, 3 M	1
5aQ, 5dQ	1
6 MACHOS 22 HEMBRAS	1
6 females, 4 males	2
6 hembras y 3 machos	7
6 machos, 3 fêmeas	1
6 males, 17 females	1
60w, 2p	1
69 machos y 75 hembras	1
6M 42H	1
6m 5f macr	1
6w, 1dQ	1
6w, 8l	1
7 females; 24 males	1
7 hembras, 14 machos	3
75H, 42M	1
76 F; 98 M; ** total	1
7H, 10M	1
8 MACHOS 2 HEMBRAS	4
8 workers	21
83 hembras, 25 machos	1
88m	1
9 Hembras y 1 Macho	1
9 Indeterminados	1
9 male1 female	3
9 males, 3 females	1
93 H, 59 M	1
95 H, 2 M	1
98 H, 1 M	1
9H, 7M, 4J	1
9m 4f 5n	1
9m(1), 1m(2)	1
9w, 2m	1
>150w	1
>20w, 12m	1
>20w, 7dq	1
Belém, C. B.	1
C&S F; SV 21.4	1
Cinco hembras y dos macho	1
Dealate quen	3
Decades of North American Lichens	285
F, prob.	1
F; SV 115.0; skel	1
F; SV 44; C&S	2
F; SV 62.0; C&S	1
F; SV 67.5; C&S	2
FEMALE, GRAVID	2
Female inflorescences	1
Female; Worker	502
Females, 7; Males	19
Fêmea madura repleta de ovócit	1
HEMBRAS 105, MACHOS 62	1
HEMBRAS 78, MACHOS 30	1
Juvenil	328
Lichen Alpium Fasc. III	20
Lichenes  Groenlandici Exciccati	1
Lichenes Bohemoslovakiae Exs. 31-40	5
Lichenes Canadensis Exsiccati	48
Lichenes Exsiccati Arizona State University	345
M; SV 68.5; C&S	1
Male flowers not open no	1
Male; Female; Male; Male; Female	1
Males(12) and Females(8)	1
Mâle : 2 ans	1
NDHembra	4
No definido (juvenil)	126
SV 151; C&S	1
UN	6979
adult female:1; adult:1	10
adult female:20; adult male:70	3
adult male:2; adult female:2; adult:6	1
adult male:32; adult female:2	2
adult male:45; adult female:35	1
adult male:6	13
adult male:7; adult female:6	1
adult queens, adult worker	3
dos Santos, A.; Araújo, A.	4
female & male	460
female (in register)	2
female ?; male	1
female; female	1531
females full of eggs	2
hatched from egg taken 18 Jun	1
jaws	1
larvae, stage 34, SV 15.2 TL 34.0; C&S	1
larvae, stage 41, SV 21.0; C&S	1
larvae, stage 41, SV 44.1; C&S	1
male + 2 females	1
male 16|female 41	1
male 5|unknown 1	2
male 60|female 28	1
male 6|female 8	7
male male?	1
male |unknown |unknown	1
male; female; Unknown	6
males, females	1
neonates, skins	1
svært tallrik	1
teneral:15	1
undetergent:1; adult male:1	2
unknown , female , male	1
worker, dealate queen, male	2
♀/♂	1
# males: 2; # undet: 5	1
# males: 4; # females: 5; # undet: 9	1
0 males, 9 females	1
0 males,5 females	25
026	1
1 MACHO 2 JUVENILES	2
1 Macho y 1 Hembra	14
1 dealate queen, 25 worker	1
1 fêmea, 2 ninfas	1
1 im 36n	1
1 macho ,1 hembra y 1 sexo no identificado	1
1 macho, 9 hembras	7
1 macho; 2 hembras	13
1 male, 10 females	4
1 male, 2 females, 1 juvenile	2
1 male, NO FEMALE 1 female	1
1 sex not recorded 1 male	46
1 sex not recorded 8 female	1
10w, 15l	1
10w, 4aq, 30m	1
10w, 5m	1
11 im	3
11Females 10Males	1
11m 4f 5n	1
11m,5f	3
12 hembras, 3 machos, 11  Indiferenciados	1
124 H, 42 M	1
12m 17f	2
13 hembras, 13 machos, 1  Indiferenciado	1
13 hembras, 5 machos	4
134 H, 50 M	1
134 hembras	1
14 male; 16 female	1
14H, 11M	1
14H, 6M	1
14M+23F	1
14dq, many w, brood	1
17M 29H	1
18 machos, 6 hembras	1
18 male; 10 female	1
18H, 24M	1
1F, 6M	5
1H, 1M, 14J	1
1M 2H	60
1Q, 3w (1w headless)	1
1a	51
1aQ, 2w, 1wp	2
1aq, 2m(1), 1aq, 1m(2)	1
1dq, 1s, 1w	17
1dq, 9w	1
1m (missing gaster + head)	1
1m 7f 3n	1
1m destructive	1
1m macr 1f brach	3
1m, 1p (destruction)	2
1m, 1w	26
1w (head + gaster)	1
1w ND	9
1w, 2m (1m missing gaster)	3
1w,1dQ	4
1w,3m	1
2 apterous males, 7 apterous females	2
2 machos, 1 fêmea, 1 deuto	1
2 males, 12 females	5
2 males, 36 females	1
2 males,1 females	8
2 tritoninfas 2 protoninfas	1
20 H	8
20m,12f	1
21 machos, 2 hembras	1
22 MACHOS 52 HEMBRAS	1
22m 7f	1
27w, 1dq	1
28 males, 5 females	1
2Malres	1
2dQ, 15w	2
2m 1nV 1eV	1
2m, 1aQ, 1w	1
2s, 4w	1
3 Hembras y 3 Machos	36
3 MACHOS 4 HEMBRAS	24
30 H, 26 M	1
30 hembras y 10 machos	1
30 hembras, 31 machos	2
30 workers	1
36 H, 13 M	1
36 females	1
36 males, 44 females	1
3M 3O	7
3aQ (1Q missing head)	1
3m 5f 12n	1
3m,4f	35
3u,2f	1
3w, 6p	4
4 hanner	2
4 males, 30 females	2
44 H, 18 M	1
46 H, 21 M	1
47 H, 13 I	1
5 Fêmeas, 3 Machos	1
5 Hembras, 1 Macho	1
5 Hembras, 2 Machos	3
5 M	6
5 fêmeas, 5 machos	3
5 hembras, 4 machos	45
52m 64f	1
56 H, 8 M	1
57 H, 5 M	1
5H 4O	1
5M 3H 2O	1
6 hembras y 1 macho	5
60 hembras	14
62 H, 23 M	1
68 H, 10 M	1
68 female	1
69 male	2
69m 130f	1
6M 9H	1
7 H, 2 M, 1 I	1
7 H, 4 M, 3 I	1
7 females, 5 juveniles	1
7 females; 10 males	1
7 hembras y 5 machos	1
75H, 63M	1
7w, 1m(1), 2w(2)	1
8 H , 3 I	1
84 hembras	1
8F, 10M	1
8w, 7l, 4p	1
9 Hembras y 16 Machos	1
9 male15 female	1
>1 hann	12
>10w, 1dq, 12m	1
>10w, 4aq, 5m	1
ADULT	1
C&S F; SV 67.3	1
C&S h,s & feet;  + ser-sec vert col	8
Casal	4
Exuvie	25
F; SV 25.0; C&S	1
F; SV 40.7; C&S	1
F; SV 48.1; C&S	1
F; SV 63.8; C&S	1
F; SV 73.0; C&S;  + skull	1
F; SV 86.9; C&S	1
F; skel	738
Female (by gonads)	32
Female Paratype	38
Females, 2; Unknown	3
Herbarium Lichenum Fenniae 450-	10
Larve	5
Lecanoroid Lichens	20
Lichenotheca Universalis	3
M; SV 26.0; C&S	3
M; SV 40.4  + ser-sec 4th right toe	1
M; SV 41.7; C&S	2
M? *	1
Male: 2; Female: 4	1
Pl. Canarienses (ex itinere secundo) 1855	1
Skel, skin	34
Una hembra y una macho	2
adult female:1; adult:2	5
adult female:3; adult male:1; adult:5	1
adult male:7	9
female (or immature)	2
female: 15 | male: 10	1
hane, hona	11
larvae, stage 41, SV 22.8; C&S	1
major, minor worker, seeds	1
male (in text; female on label)	2
male (on plumage)	2
male 11|female 1	4
male 18|female 8	2
male 2|female 100	1
male 3|female 20	1
male 6|female 45	1
male: 2 | female: 1	5
male: 45	2
male; female;; female	5
mange larver	1
mange m+f	2
minor worker, major worker	18
multiple  males,  females &  juv.	8
queen, major, minor worker	160
stage 31 larvae; SV 11.8 TL 23.5; C&S	1
stage 36 larvae; SV  22.9 TL 54.7; C&S	1
stage 38 larvae	1
teneral:3; adult female:48; adult male:243	1
undetergent:1; adult male:2	3
young, SV 18.7; C&S	1
# males: 2; # undet: 6	1
, Ginandromorfo	2
00 M; 00 F; 01 Adult; 00	48
01 F; 02 M; 03 total	51
1 Female, 3 Male	2
1 H, 12 M	1
1 MACHO 6 HEMBRAS	11
1 dealate queen, 11 worker	1
1 deuto, 1 proto e 68 tritoninfas	1
1 female/ 3 males	1
1 female; 7 males	9
1 par in kopula	1
10 HEMBRAS, 7 MACHOS	1
10 machos, 12 fêmeas imaturos, 25 juvenis	1
100 H, 27 M	1
108 H	1
10m 21f	3
11 hembras, 13 machos	1
112 hembras, 68 machos	1
115 hembras, 21 machos	1
11m 14f16n	1
12 Hembras y 53 Machos	1
12 female, 1 male	4
13 fêmeas	2
132 H, 24 M	1
137m 209f 87n V 22eV	1
14 hembras, 25 machos	1
15m 11f	3
16 Hembras y 11 Machos	2
17M 4H	1
19 H, 8 M	2
191 hembras, 27 machos	1
1dQ (missing head), 1w	1
1dQ, 28w	1
1daQ	2
1dq, 1aq	1
1f,1m,5u	1
1w (PPND extraction of voucher)	36
1w and pod?	1
1w, 1 larva	2
2 Hembras ovígeras	26
2 Hembras y 14 Machos	3
2 Hembras y 9 Machos	7
2 Hembras, 4 Machos	1
2 dealate queen, 39 workers	1
2 male 4 female	2
20 hembras, 8 machos y 5 indeterminados	1
207 undetermined	1
20M 39H	1
20w, 1l, 1p	1
21 Hembras y 22 Machos	1
22H, 6M	1
22m, 21w, brood	1
238 undetermined	2
23m 32f	1
25w, 1m, 10p	1
26 MACHOS 20 HEMBRAS	1
269 undetermined	1
29w, 1m, 5p, 6l	1
2M 2H 1O	10
2M 5H 3J	1
2M, 2F	1
2f + 1m	29
2s, >10w	1
2w, 2aq	1
3 Hembras ovígeras, 3 Hembras	1
3 im	32
303 H, 60 M	1
346 undetermined	1
35 Hembras y 18 Machos	1
36 hembras, 7 machos	1
3m,25f	2
3w, 1w (leg missing on right side)	1
4 Hembras y 5 Machos	20
4 MACHOS 15 HEMBRAS	1
4 Machos, 4 Hembras	1
4 Males, 2 Immatures	1
