taxonRank	reps
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Bombycoidea;Sphingidae;Macroglossinae;Macroglossini;Proserpinus	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Bombycoidea;Sphingidae;Sphinginae;Sphingini;Poliana	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Oecophoridae;Oecophorinae;Archaerta	5
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Oecophoridae;Oecophorinae;Platoloncha	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Xyloryctidae;Xyloryctinae;Tymbophora	14
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Desmobathrinae;Ozola	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Amphiclasta	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Cassythaphaga	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Euclysia	16
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Microxydia	5
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Neotherina	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Proboloptera	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Geometrinae;Comostola	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Larentiinae;Eulithis	534
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Oenochrominae;Nearcha	11
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Hesperioidea;Hesperiidae;Hesperiinae;Anthoptus	46
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Mimallonoidea;Mimallonidae;Psychocampa	32
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Agylla	64
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Cyme	11
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Diaphora	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Echeta	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Lymantriidae;Icta	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Lymantriidae;Somena	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Amphipyrinae;Acopa	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Plusiinae;Chrysanympha	19
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Xyleninae;Gortyna	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Notodontidae;Nystaleinae;Calledema	29
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Notodontidae;Rifargiriinae;Lobeza	7
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Papilionoidea;Lycaenidae;Polyommatinae;Albulina	9
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Papilionoidea;Lycaenidae;Theclinae;Arcas	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Papilionoidea;Papilionidae;Parnassiinae;Zerynthini;Zerynthia	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Crambinae;Conocrambus	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Prorasea	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Spilomelinae;Chrysothyridia	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Spilomelinae;Piletocera	5
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Spilomelinae;Talanga	138
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Pyralidae;Phycitinae;Melitara	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Pyralidae;Pyralinae;Loryma	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tineoidea;Tineidae;Hieroxestinae;Pyloetis	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tineoidea;Tineidae;Tineidae incertae sedis;Amydria	7
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tineoidea;Tineidae;Tineinae;Edosa	15
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tortricoidea;Tortricidae;Tortricinae;Thrincophora	15
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tortricoidea;Tortricidae;unclassified Tortricidae;Tortricidae gen. ANIC_A	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Zygaenoidea;Limacodidae;Narosopsis	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Zygaenoidea;Limacodidae;Tanadema	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Euhemiptera;Membracoidea;Membracidae;Acutalis	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Sternorrhyncha;Aphidiformes;Aphidoidea;Aphididae;Macrosiphini;Hyalopteroides	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Sternorrhyncha;Aphidiformes;Aphidoidea;Hormaphididae;Cerataphidini;Astegopteryx	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Sternorrhyncha;Aphidiformes;Coccoidea;Diaspididae;Lepidosaphes	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Anisoptera;Gomphidae;Davidius	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Anisoptera;Libellulidae;Leucorrhinia	3
Eukaryota;Metazoa;Ecdysozoa;Nematoda;Chromadorea;Spirurida;Filarioidea;Onchocercidae;Wuchereria	2
Eukaryota;Metazoa;Echinodermata;Eleutherozoa;Asterozoa;Asteroidea;Valvatacea;Paxillosida;Porcellanasteridae;Sidonaster	1
Eukaryota;Metazoa;Lophotrochozoa;Mollusca;Cephalopoda;Coleoidea;Neocoleoidea;Octopodiformes;Octopoda;Incirrata;Octopodidae;Octopus	79
Eukaryota;Metazoa;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Hypsogastropoda;Neogastropoda;Muricoidea;Coralliophilidae;Rapa	3
Eukaryota;Metazoa;Lophotrochozoa;Mollusca;Gastropoda;Heterobranchia;Euthyneura;Panpulmonata;Sacoglossa;Placobranchoidea;Placobranchidae;Thuridilla	18
Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Gelidium	1
Eukaryota;Rhodophyta;Florideophyceae;Nemaliales;Liagoraceae;Cumagloia	17
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Araceae;Lemnoideae;Lemna	13
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Poaceae;BEP clade;Pooideae;Poeae;Loliinae;Festuca	178
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Poaceae;PACMAD clade;Panicoideae;Thysanolaeneae;Thysanolaena	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Magnoliidae;Laurales;Lauraceae;Dehaasia	6
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Caryophyllales;Ancistrocladaceae;Ancistrocladus	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Apiales;Araliaceae;Dendropanax	25
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Asterales;Campanulaceae;Jasione	2
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Dipsacales;Caprifoliaceae;Dipsacus	11
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Gentianales;Rubiaceae;Ixoroideae;Sabiceeae;Sabicea	28
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Gentianales;Rubiaceae;Ixoroideae;Vanguerieae;Pygmaeothamnus	2
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Lamiaceae;Teucrioideae;Faradaya	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Cucurbitales;Begoniaceae;Begonia	100
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;Podalyrieae;Cyclopia	2
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Rosales;Rosaceae;Rosoideae;Potentilleae;Potentilleae unplaced;Potentilla	246
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Malvales;Malvaceae;Malvoideae;Azanza	4
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Rutaceae;Tetradium	4
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Sapindaceae;Pancovia	2
Subcohort	61
umbelata	1
yesoense	3
<-->	1
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloquadratum	397
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group	653
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga	4
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga	1
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;environmental samples	7
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfonatronovibrio	3
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas	13
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae	1
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thioploca	2
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;environmental samples	4
Bolam's Mouse	3
Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kazachstania	12
Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricaceae;Leucoagaricus	23110
Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Physalacriaceae;Rhodotus	3
Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Pleurotaceae;Pleurotus	15
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Chondrichthyes;Elasmobranchii;Batoidea;Myliobatiformes;Myliobatis	49
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Chondrichthyes;Elasmobranchii;Galeomorphii;Galeoidea;Carcharhiniformes;Triakidae;Galeorhinus	10
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Anguilliformes;Anguillidae;Anguilla	707
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Anguilliformes;Muraenesocidae;Muraenesox	3
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Carangimorphariae;Pleuronectiformes;Pleuronectoidei;Pleuronectidae;Pleuronectinae;Reinhardtius	21
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Gobiomorpharia;Gobiiformes;Gobioidei;Gobiidae;Amblyopinae;Trypauchen	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Ovalentaria;Blenniimorphae;Blenniiformes;Blennioidei;Clinidae;Muraenoclinus	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Ephippiformes;Ephippidae;Tripterodon	4
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Malacanthidae;Malacanthinae;Hoplolatilus	10
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Perciformes;Cottioidei;Cottales;Hexagrammidae;Ophiodon	15
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Perciformes;Cottioidei;Zoarcales;Stichaeidae;Xiphisterinae;Dictyosoma	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Bothrocara	24
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Lycenchelys	45
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Zoarcinae;Zoarces	17
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Characiformes;Characoidei;Characidae;Characidae incertae sedis;Hemigrammus clade;Hasemania	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Characiformes;Characoidei;Curimatidae;Steindachnerina	7
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Characiformes;Characoidei;Pygocentrus	11
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Characiformes;Characoidei;Pygopristis	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Cypriniformes;Cyprinidae;Amblypharyngodon	9
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Osteoglossocephala;Osteoglossomorpha;Osteoglossiformes;Mormyridae;Mormyrus	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Amphibia;Batrachia;Anura;Neobatrachia;Microhyloidea;Microhylidae;Microhylinae;Microhyla	11
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Amphibia;Batrachia;Anura;Neobatrachia;Ranoidea;Rhacophoridae;Rhacophorinae;Kurixalus	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Iguania;Iguanidae;Phrynosomatinae;Sceloporus	361
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Cetartiodactyla;Cetacea;Odontoceti;Delphinidae;Delphinus	10
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Insectivora;Talpidae;Neurotrichus	2
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Charadriiformes;Alcidae;Synthliboramphus	9
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Falconiformes;Accipitridae;Accipitrinae;Geranospiza	3
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galliformes;Cracidae;Pipile	2
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galliformes;Phasianidae;Tetraoninae;Lagopus	50
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Corvoidea;Corvidae;Podoces	3
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Corvoidea;Dicruridae;Rhipidura	270
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Corvoidea;Orthonychidae;Orthonyx	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Sylviidae;Sylviinae;Sylvia	58
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Piciformes;Ramphastidae;Pteroglossus	90
Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Filifera;Tubiclavoididae;Tubiclavoides	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Astigmata;Psoroptidia;Analgoidea;Alloptidae;Alloptinae;Alloptes	25
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Araneoidea;Linyphiidae;Erigoninae;Oreoneta	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Dionycha;Salticidae;Hasariinae;Hasarius	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Dionycha;Salticidae;Salticoida;Euophryinae;Coccorchestes	11
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Mygalomorphae;Mecicobothriidae;Megahexura	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;Decapoda;Dendrobranchiata;Penaeoidea;Penaeidae;Marsupenaeus	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Peracarida;Amphipoda;Gammaridea;Ampithoidea;Ampithoidae;Ampithoe	10
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Ostracoda;Myodocopa;Halocyprida;Halocypridina;Halocypridoidea;Halocyprididae;Porroecia	5
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Ostracoda;Podocopa;Podocopida;Darwinulocopina;Darwinuloidea;Darwinulidae;Vestalenula	24
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Adephaga;Caraboidea;Carabidae;Trechinae;Bembidiini;Bembidion;Hydrium subgenus complex;Metallina	14
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Adephaga;Caraboidea;Carabidae;Trechinae;Bembidiini;Bembidion;Trepanes	7
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Adephaga;Caraboidea;Carabidae;Trechinae;Pogonini;Diplochaetus	4
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Chrysomeloidea;Chrysomelidae;Cassidinae;Cassida	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Coccinellidae;Coccinellinae;Coccinellini;Coccinella	11
