taxonRank,reps
lampedo,1
lamponius,3
lamprophyllum,1
lamprospilus,6
lampsanoides,2
lanata,23
lanatum,11
lanatus,32
lancea,2
lanceolata,28
lanceolatum,16
lanceolatus,3
lancerottensis,2
lancifolia,2
lancifolium,13
lancifolius,11
lanciformis,1
landbecki,5
langeana,4
langeanus,9
langei,8
lanifera,1
laniferum,6
lanigera,23
lanigerum,2
lanista,4
lanista ?,4
lanka,1
lankana,2
lantana,4
lanuginosa,1
lanuginosus,5
laoaona,2
laodamas,2
laodice,3
laodonides,1
lapathifolium,14
lapathus,4
lapethus,3
lapeyrousiana,2
lapeyrousianum,2
lapeyrousii,1
lapiei,1
lappa,5
lappa L. x tomentosum Mil,1
lappaceum,2
lappaceus,1
lapponicum,2
laptoides,1
lara b,1
lara bois,1
laricifolius,3
laricina,1
laricio,1
laruta eliot,1
lascarus,4
laserpitioides,3
lasiantha,3
lasianthum,2
lasiniosifrons,1
lasiocarpa,7
lasiococcus,2
lasiogynum,1
lasiophyllum,1
lasiospermus,2
lasius,2
latebracteatus,1
latefasciata,1
latefasciatus,6
lateriflorum,2
lateriflorus,3
lathyrioides,9
lathyroides,26
latiaris s,1
latibracteatum,6
latifascia,13
latifasciata,180
latifolia,122
latifoliax domingensis,1
latifolium,29
latifolius,10
latimargo,2
latisecta Kitag.,1
latisquama,2
latissima,1
lativentris,3
latona,4
laudabilis,1
laurentia,5
laureola,8
laurifolius,6
laurina,1
laurinum,3
laurocerasus,1
lavallei,5
lavandulifolia,14
lawsoniana,7
lawsonii,12
laxa,14
laxiflora,12
laxiflorum,3
laxiflorum (Regel) Ko. Ito forma. paludosum (Ko.Ito) T.Yamaz.,1
laxum,3
layneae,2
lazarena f,1
lazaroana,1
lazulina,1
lea,1
leachii,3
leanas,5
lebelii,1
lebrunii,1
lecomtei,3
lecontei,2
lecoqii,3
lecori,1
leda,60
ledebourrii,1
ledifolium,2
leechi,1
leeprotenon,1
lefeburei,1
legatus,4
legionensis,24
legrandianum,1
leiocarpa (Benth.) Hulten,5
leiocarpon,1
leiophylla Fern.,1
leiopogon,2
lemberti t,1
lemberti tilden,1
leminius,1
lemmonii,5
lemonias,1
lendigera,1
lens,1
lentiformis,1
lentiscus,21
leonidas,2
leoninus,13
leonis,1
leonora,1
leontodontoides,1
leopardi,1
leopoldi,1
leosthenes,1
lepicephalum,2
lepida,5
lepidocarpa,10
lepidus,1
lepismigena,2
leporina,10
leprieuri,1
leptandra,1
leptocephalus,1
leptoceras,2
leptoclada,5
leptoclados,7
leptocladus,1
leptodota,1
leptolepis,1
leptophylla,51
leptophyllum,3
leptophyllus,5
leptophyton,3
leptosepala,1
lesbia,1
lesches,4
lessingiana,1
leucadea,1
leucantha,14
leucanthe,2
leucanthemifolius,1
leucanthum,1
leucanthus,10
leucas,3
leucasia,4
leuce,2
leucis,1
leucocarpa,1
leucocephala,15
leucocephalus,7
leucochares,1
leucochlorum,1
leucoginia,1
leucographus,2
leucomallus,1
leucophaea,2
leucophylla,1
leucophyllus,4
leucopsis,4
leucospirota,1
leucostachys,2
leucostictos,2
leucotrichus,8
leucura,3
leussleri,2
levana,5
levicaule,1
lewisi,10
lewisii,8
leyteana,3
leytensis,6
lhotzkyana,1
liane,246
"liane(fruhstorfer,1907",5
libani,1
libanitis,1
libanotis,11
libertina,1
libricans,1
liburnica,1
ligatus,2
lignosa,4
ligustica,2
ligusticifolia,2
ligusticum,1
lilacina,3
lilacina Nakai,2
lilaea,2
liliago,2
liliara,8
lilio-hyacinthus,4
lima,2
limacina,1
limbata,4
limborai,1
limborgi,5
limbosperma,7
limicola,1
limosa,1
lina e,1
lina eliot,2
lina eliot.,2
linaresi,2
linarifolium,4
linariifolium,1
linarioides,1
lindigit,1
lindleyi,1
linearifolia,6
linearifolius,1
linearis,2
lineatus,19
lingua,10
lingue,2
lingulata,2
lingulatum,2
linifolia,82
linifolium,16
linifolius,10
linkianum,4
linkii,1
linnaeanum,10
linnaei,7
linoides,1
linophylla,1
linosyris,9
linum-stellatum,2
lioffmenii,1
lioneli,1
lioneola,2
liparocarpos,2
lippi,1
lippusv,1
liris,4
lisa,1
lischkeana,1
lisianassa,3
lita,1
litigiosum,1
litoreum,2
littoralis,23
littorea,9
liturata,4
liukiuensis,80
liupinshani,1
livens,2
lividulum,1
lividus,4
liviensis,2
livius,1
llotus,3
lminens,2
lobata,3
lobatum,2
lobelioides,1
lobetanicum,1
lobulata,4
locupletior,3
locusta,10
loeflingiana,1
loeflingii,1
loennrothianum,1
loeselii,1
logani,1
loliacea,1
lombockensis,1
lombokemsis,1
lombokiana,2
lonchitis,2
longa,1
longaeva,2
longiauriculata,4
longicalycinus,4
longicaulis,5
longicilia,1
longidentatus,2
longiflora,2
longiflorum,5
longiflorus,6
longifolia,35
longifolium,24
longifolius,6
longipedicellatum,1
longipes,14
longiradiatum,1
longirostra,16
longirrostris,3
longiscapum,3
longisiliquosus,1
longisiliquum,1
longispathus,1
longistyla Kitag.,1
longus,70
lonlokiana,2
lonnbergi,2
loochooana,23
loochooensis,9
loomisi,71
"loomisi(h.pryer,1886)",6
lopezii,3
lophocarpum,1
lorquinianus,1
lorzae ?,1
losae,5
loscosianum,2
loscosii,9
lotis,1
lotocephalus,1
lotoides,36
lotta,2
louisianica,2
lowiana,6
loxias p.,1
lsmeae,1
luca,1
lucanicum,1
lucens,2
lucentina,1
luchi(amasinus st.),1
luciae,2
luciana,1
lucida,8
lucidum,34
luciliae,1
lucina,2
lucionensis,6
lucipor,2
luctatius,5
luctifer,1
luculenta,28
"luculenta(fruhstorfer,",3
ludorica,1
ludovici-salvatoris,1
ludwigii,1
lugens,9
lugenus,6
luletiana,3
lumosa,1
lumpeanum,1
lumpura c,1
lunaria,2
lunata,3
lunifer,4
lunigera,1
lunuliger,5
lupathus,1
lupinifolia,19
lupompe,1
lupulina,7
lupulus,2
lurida,3
lusitanica,141
lusitanicum,14
lusitanicus,5
lusitanuca,2
lusitanus,12
lutea,415
"lutea(hewitson,1865)",7
luteiventris,11
luteoalbum,4
luteocarpa,1
luteola,3
luteolum,6
lutescens,7
lutetiana,6
lutetina,1
luteum,4
luteus,20
luxurians,22
luxuriosa,9
luyonica,2
luzonensis,1
luzonia,1
luzulae,2
luzulifolia,4
lyallii,2
lyauteyi,1
lybica,1
lycaenoides f,1
lychnitis,10
lycioides,13
lycomedon,1
lycopifolia,1
lycopifolium,3
lycopodioides,5
lycormas,49
lykoatis,1
lypoleuca Hara,1
lyrata,11
lyratum,1
lysippe,3
lysippus,3
m,21
m.,3
m.h,4
m.k,1
m.k.,1
m.kol.,3
m.kole,1
m.kole.,2
maackii,52
maackii mene,1
mabella,37
mabillei,1
mac.l,1
macar,3
maccabaeus,3
machaon,3
macilentus,122
mackaiana,4
mackinnoni shape,1
mackinnoni sharp,1
macleayanus,3
macleayanus l,2
macloviana,1
macnabiana,3
macounii,1
macracanthum,13
macrantha,9
macrina,6
macrocalyx,4
macrocarpa,14
macrocarpus,1
macrocephala,1
macrocephala Ohwi,3
macrocephala Pampan.,2
macroceras,3
macroceras Herder,1
macrochira,1
macrochirus,31
macroclada,1
macrodontoides,1
macroloma,1
macropetala,3
macrophathalmia,1
macrophylla,14
macrophyllum,7
macrophyllus,9
macropoda,5
macropodum,1
macropus,1
macrorhiza,1
macrorrhizum,1
macrosepala,6
macrosperma,2
macrostachyum,14
macrostolonum,2
macrotus,2
macuca,8
maculata,39
maculatum,923
maculatus,114
maculosa,1
madagascarensis,1
madagascariense,1
madagascariensis,6
maderense,1
maderensis,3
madjicosa,27
madritensis,3
maekawae,4
"maella(fruhstorfer,18",15
maeonides,2
magdae gif,1
magdae giff,1
magellanica,12
magellanicum,5
magindanica,1
magnifica,4
magnolii,4
magnus,13
maha,31
maha k.,1
mahafalensis,1
mahaleb,1
mainas,2
maireanum,1
mairei,6
mairei x L.maroccana,1
mairii,2
maiyasanus,1
majalis,2
major,106
major Maxim.,3
majus,74
makinoi,1
makrena,1
makrenite,1
malaccanus,2
malacitana,2
malacitanum,1
malacitanus,3
malacoides,3
malato-belizii,1
malayana,6
malayca,2
malayica,1
malayica c.,1
malcolmi,2
maletii,1
malia,1
maliscolore k,1
mallophora,1
malviflorum,1
mamelis,3
mamertina,18
mamorensis,1
mampodrensis,1
man gyan,2
manadzurensis,2
manami,2
manaolianus,1
mandan,1
mandarina,249
mandarina l&c,3
mandchuriae ober,1
mandrarensis,1
mandschuriae,3
mandschurica,6
mandshurica,19
mandshurica C.K.Schn.,1
mandzhurica,21
manea,4
mangarinus,1
mangolianus,1
mangoroensis,1
manguaica,1
manias,1
manilensis,2
maniliana,1
manillensis,1
manipuliflora,1
manipuri tytler,1
manir,1
manis,1
manlenss,1
mannus,2
manshurica,17
mansonensis,2
mantaliopsis,1
mantaly,1
mantineus,4
mantschuricus,5
manus,3
manus talbot,1
mara,1
marantae,1
marchesetii,1
marciana,1
marciana h,1
marciano h,1
marcidus,2
marcusi,1
mareotica,1
mareoticus,1
margaritae,1
marginalis,20
marginata,18
marginataa,1
marginatum,1
marginatus,1
marginellum,2
mariae,6
mariana,25
mariani,3
marianicus,1
mariannae,207
mariannae ?,3
marianum,12
marifolium,3
mariloides,1
marina,15
marinum,9
mariscus,1
maritima,119
maritimum,54
maritimus,136
marizii,5
marki,2
marklundii,1
marmax,2
marminorensis,5
maroccana,12
maroccanum,1
mars,1
martagon,4
martamabal f,2
martanabal f,1
martanoble f,1
martindalei,3
martinezii,1
martini,1
martinii,3
martinus,6
"martinus(plotz,1884)",1
maruga,1
marum,8
marumoi,2
mas,2
masa-ogatai,2
mascula,12
masguindalii,1
mashuensis,33
"mashuensis(kono,1931)",5
masjoannis,1
masou,3
massaessylum,3
massicus,2
massiliensis,1
mastanabal f,4
masteriana,1
mastichina,18
mastigophorus,6
matabana,1
mateoi,12
mathias,3
mathiias,1
mathilda,2
matienus f.,1
matricarioides,3
matritensis,7
matrix,50
matronalis,2
matsu,2
matsumurae,18
matsumurae Makino,1
matsuzakii,19
mattiazzii,3
matuta,4
matutinum,2
maura,2
mauritanica,7
mauritanicum,5
mauritanicus,4
mauritii,3
maweana,1
maxima,40
maxima g,1
maximinianus,5
maximinianus f,1
maximinianus f.,2
maximinus,1
maximowiczii,108
maximum,44
maximus,15
maxmentius,1
mayrii,50
mazaeus,1
meander,2
media,41
medicaginea,3
mediohispanicum,1
medioximus,1
mediterranea,2
mediterraneus,5
medium,1
medon feld,2
medusae,1
megabetes,4
megacarpus,1
megalorrhizon,1
megaphylla,9
megdora,1
meges,3
meguhaduta,3
melacheilus,5
melalema,1
melanantherum,1
melananthum,1
melanarge,1
melanargia,2
melania,15
melanocephalus,1
melanolasius,12
melanophrurius,1
melanops,9
melanopterus,19
melanorhizus,1
melanostachys,3
melanotus,1
melanoxylon,4
melanthe,1
melanthus c&r,2
melanthus feld.,1
melanurus,2
meldola,2
meldolae,2
meleagris,1
melena,2
melete,16
melidensis,5
melina,2
melindena,1
melinus h.,1
melissophyllum,2
melitensis,5
mellifera,8
membranacea,45
membranaceae,1
membranaceum,3
membranaceus,6
memestes,1
memnon,27
memphitica,1
menapis,1
mendax,13
mendocinensis,1
mendozae,2
menelaus,1
menides,2
menziesii,2
meoides,2
meonanthum,7
meonanthus,1
mephiticus,1
mera,35
merapu,4
mercshonalis,1
merganser,6
meridionale,1
meridionalis,8
meridionalis b,1
merinoi,7
mertensiana,4
mertensianus,1
mesorrhyncha,1
messogis,1
metallica,2
metaphorus,1
metarete but.,2
metel,7
metella,6
metellus,2
metion,2
metllia.frud,1
meton,2
mexicana,1
mganus,2
miah,2
micado,12
micallati,3
micans,2
micantes,1
micanus,2
"micconicolens(utler,1",22
michaelis,3
micheliana,1
michelianum,1
michelianus,18
michelii,10
micradenia,2
micrantha,39
micranthum,11
micranthus,10
micrargus,443
micrargus but,1
micrargus but.,1
micrargus butl,1
micrargus butler,2
micrargus butlr,1
micrgraus,1
microcarpa,18
microcarpum,2
microcarpus,7
microcephala,34
microcephalum,2
microcephalus,6
microdon,1
microg,1
microphilla,1
microphylla,28
microphyllum,20
microphyllus,1
micropunctata,1
microspecies,107530
microstachys,8
microstictum,1
midas,18
middendorffii,2
mideltense,1
miegii,1
migratoria,2
mikado,1
mikanioides,2
mikawanum,7
miles,1
miliaceum,4
millefolium,15
millotii,1
milon,3
miltoni,1
mimelica,1
mimica,24
mimosaefolia,1
mimulum,1
minato,43
mindanensis,2
mindora,1
mineral,1
miniata,2
minima,75
minimum,7
minimus,11
minor,299
minschani,1
minshani,2
mintruna,2
minus,62
minus Lodd.,3
minuscula,6
minusculus,1
minuta,37
minutiflorus,1
minutifolia,2
minutulus,27
minutum,6
minutus,3
miquelii Hara,1
mira,3
mirabella,1
miragestorum,1
miranda,2
mirandana,1
mirona,1
miser,1
misippus,3
mite,2
mitis,17
mitissima,3
mitissimus,5
mitsunagai,3
mixta,24
mixta tytler.,1
mixtum,26
mixtus,32
miya f,1
miyabei Yamazaki,3
miyakoensis,10
miyatai,1
mnemoryne l,3
mniszechii,2
mocanera,1
modesta,4
molinieri,2
molle,8
mollis,37
mollissimum,2
mollitica,1
mollugo,9
moltrechti,3
moluccana,1
moly,3
mombin,1
monacha g,1
monantha,19
monanthos,2
moncayensis,1
monelli,5
monensis,9
monetaria,1
mongolica,7
mongolicus,1
monnieri,2
monocephala,1
monogyna,18
monopetalum,3
monophylla,3
monosperma,17
monospermum,2
monsapona,1
monsapona s,1
monspeliaca,11
monspeliensis,48
monspelliensium,5
monspessulana,7
monspessulanum,72
monspessulanus,12
monstrosa,2
montana,466
montana Hara,4
montanulus,1
montanum,36
montanus,33
montcaunica,1
montela,9
montensis,1
montesignum,2
montevidensis,2
montezuma,2
monticola,19
monticolus,2
montina,1
montrowzieri,4
montserratiana,3
montserratii,2
moore,1
moorei,3
moorei d,13
moorei dist,5
moori,3
morfospesies,334
moricandioides,5
morio,9
morisiana,1
morisonii,4
morobea w.,1
moroderi,3
morotaicus,2
morotaicus roth,1
morpha,37
morpheus,12
morphospecies,174
"morrei(fenton,1882)",8
morrisoniana,10
morrisonianus,7
morsei,47
morsus-ranae,9
moschata,16
moschatellina,16
moschatum,4
moschatus,13
mots,1
motschulsky(remer&gre,1
muanensis,1
mucizonia,3
mucronata,6
mucronatus,4
muda,1
muehlenbergii,3
muelleri,4
mugo,2
mugronensis,4
muhlenbergii,1
mulciber,2
multiaffinis,1
multibracteata,1
multicaulis,22
multicolorans,1
multiculmis,14
multifida,10
multifidum,1
multiflora,32
multiflorum,9
multiflorus,23
multiglandulosa,6
multiglandulosum,1
multinervis,2
multiplex,5
multisectus,1
multisiliquosa,1
multispecies,426923
mumbyanus,1
munbyana,1
munbyanum,1
munbyanus,5
mundtii,4
munjava,1
murale,3
muralis,35
muratae(matsumura),1
muratae(matsumura.),12
murcica,2
murcicum,3
murgetana,4
muricata,23
muricatus,58
murinum,7
murlainzii,1
muronum,3
murorum,23
muscipula,1
muscivorum,2
muscoides,9
muscosa,1
muscosus,3
musetta,1
musicus,8
muson,3
mutabile,1
mutabilis,1
mutans,1
mutata,2
mutelina,1
mutellinacum,5
mutellinoides,1
muticum,1
muticus,3
mutilum,1
muzoensis,1
mweranus,1
mweruanus,1
myconis,18
mygdonia f,1
myops,37
myosuriudes,1
myosuroides,3
myrina,2
myriocarpus,3
myriophyllum,2
myronides,2
myrsinifolia,1
myrsinites,2
myrtifolia,6
myrtifolius,2
myrtillus,8
myrtoideus,1
myrzala,2
mysia,1
mysrsinites,1
myuros,16
n,2
n.,2
n/k/PI-2,1
n/k/n/k/n/k,1
n/k/n/k/station 11,1
n?a,1
na,2
nabilis,3
nabonassar,1
nagamichii,8
nagurai,7
nainii,2
nakaharai,2
nakaharaide,1
nako,1
nakula,1
namanganus,2
namarupa,2
nambuana,2
nana,44
nanae,2
nanshuicus,2
nanteuillii,9
nanum,2
napellus,4
napi,1
napiforme,1
napona,1
napus,3
narbonense,9
narbonensis,27
narcaea,2
narcissina,21
narcissus,1
narmada,2
nasica,3
nasturtifolium,1
nasturtiifolium,3
nasturtium-aquaticum,6
natalensis,2
natans,49
natrix,15
natuensis,1
natuensis v. E,1
natuna,4
natunaensis,3
natunensis,2
natunensis r&e,2
naudinianum,1
naumanni,4
nauseosus,4
navicularis,1
neapolibium,1
neapolitana,1
neapolitanus,1
nebraskensis,1
nebrodensis,4
nebulosa,3
nedimond c,1
nedymond,2
nedymond c,1
nedymond cr,4
neesiana,1
neglecta,18
neglectum,1
neglectum Ohwi,2
neglectus,1
negrosensis,2
negundo,8
nelsoni,1
nemaclada,5
nemana,1
nemana f,1
nemata,3
nemea,1
nemea f.,1
nemolaris,2
nemoralis,73
nemorensis,2
nemorosa,13
nemorosum,3
nemorosum Lej. x pubens B,1
nemorosus,1
nemorum,5
neoaellenii,1
neocarpetanus,1
neomairei,1
neomarsyas,3
neon fru,1
neopaphia,2
neopiliferum,1
neoptolemus,1
neoris roth,1
neotericus,3
neotricha,1
nepenthes,3
nepeta,7
nepetella,10
nepetellata,1
nephele,2
nepos,4
neppsihow,1
neptis,1
nerina,6
nerippe,4
nernertes,2
nervosa,1
nervosum,27
nervosus,2
nesaea,2
nesia,1
nesimachus,2
nesiotes,124
"nesis(fruhstorfer,1909",13
nestleri,3
neumanniana,5
neuradifolium,2
nevada,1
nevadense,8
nevadensis,20
nevadensis x patula,2
newberryi,1
neziki,35
niasana k.,3
niasana khal,1
niasanus,1
niasica,1
niasica ?,1
nicaeensis,7
nicconicolens,91
niceensis,2
nicevillei,1
nick,2
nidus-avis,1
niep,3
nietneri,3
nigellastrum,1
niger,32
nigra,59
nigralata,1
nigrescens,8
nigresco,1
nigricans,14
nigricaulis,1
nigricollis,2
nigricornis,1
nigrina,25
nigroapicalis,1
nigrobasalis,5
nigrobasaris l.,3
nigrocyaneus,10
nigrofasciatus,48
nigrofuscata,2
nigronascens,3
nigrorufa,1
nigrrerima,3
nigrum,10
nihonensis,9
nikias,3
nikkoense,10
nikkoensis,6
nikoense,13
nikoensis,9
nikolaii,2
nila,1
nilgirica,1
nimius,1
ninoda h.d,2
ninoda hg,2
ninus,4
ninus wall,1
niobe,1
nioconcolens,1
nipanicus,7
niphobia,2
niphona,104
"niphona(utler,1878)",23
niphonica,1444
niphonica murayama,14
niphoniea murayama,4
niphophilum,8
nipponensis,1
nipponica,79
nipponica Makino,6
nipponicum,18
nipponicum Hara,1
nipponicum Ohwi,2
nipponicus,43
nipponis,1
nipponum,117
"nipponum(fruhustorfer,",17
"nipponum(fruhustorter,",9
nirei,2
nireus,1
nireus l.,4
nisosimilis,13
nissa,5
nissoides,1
nissolia,7
nissoliana,2
nitens,1
nitida,37
nitidum,2
niugini,5
nivalis,7
nivea,13
nivea (Koidz.) Nakai,1
nivea g&s,1
niveimarginatus,1
niveipicta,3
nivescens,1
niveus,3
nknown,1
nm.,1
no rank,27340
no-japonicum,4
no-japonicus,1
nobile,56
nobilis,17
nobla,2
nocturna,2
nocturnum,1
nodiflora,1
nodiflorum,32
nodiflorus,1
nodipes,1
nodosa,84
nodosum,7
nodosus,18
nojaponicum,191
noli-tangere,2
nominulus,2
nomion,4
nomion f&w,1
nomionides,2
nomurana,8
non-scripta,14
nonda,1
none,1
nootkatensis,3
nordmanniana,1
normalis,16
normanii,1
noronhae,13
norvegica,1
nosba,1
not assigned,1
notata,12
nothof.,3
nothomorph,1
nothosp.,1007
nothospecies,19938
nothossp.,1
nothosu,11
nothosub.,8
nothosubsp.,6
nothosubspecies,436
nothosubspeciesnothosubspecies,1
nothov.,1
nothovar.,50
nothovariety,351
nothum,1
notus,1
nov.,3
nova,16
novi-belgii,1
novoana,1
novobrittanicus,2
novocanariensis,1
nuasae,1
nubigenum,1
nubigenus,2
nubila,1
nubilosa,2
nuchalis,2
nuda,2
nudatus,1
nudicaulis,74
nudiflorus,4
nudus,1
numantina,2
numidica,3
nummularia,4
nummularium,9
nummularius,1
nutans,24
nuttallii,13
nuttsllii,2
nuyda sp.nov,1
nyasae,1
nycticorax,16
nympha,1
o,9
o ssp,2
o.,3
o.k,1
o.ssp,3
ob.,1
oberholseri,5
oberon,1
oberth,2
oberthiir,2
oberthueri,5
oberthuerii,2
oberthuri,5
oberti,112
obertuerianus,2
oberturianus,2
obesus,1
obiana,7
obianus,3
obidaiphobus,1
obideiphobus,3
obidona,3
obiensis roth,1
obliqua,1
obliquum,1
oblongifolia,44
oblongomaculatus g,3
oblongomaculatus g.,1
obovalis,1
obovata,27
obovata Fr.Schm.,3
obovatifolium,4
obovatum,39
obovatus,2
obscura,22
obscurum,4
obscurus,1
obsoletus,18
obtusa,3
obtusangula,13
obtusatum,4
obtusiflora,5
obtusiflorum,2
obtusifolia,4
obtusifolia Fern.,1
obtusifolium,1
obtusifolius,6
obtusiloba,1
obtusiramea,12
obtusirramea,6
obutusata,21
occasus,1
occidens,1
occidentale,4
occidentalis,25
occulta,2
occymoides,1
oceani,1
oceanica,1
oceanis,2
ocellata,66
ocellatus,13
ocerta,1
ochotensis,3
ochraceofasciata,40
ochraceus,2
ochrascens,1
ochroleuca,3
ochroleucon,6
ochroleucum,1
ochs,1
ockendeni,2
ocona,3
ocreatus,1
octomaculata,1
octopetala,1
oculus-christi,2
ocyale,1
ocymastrum,3
ocymoides,17
odana,1
oderca,1
odilina,6
odontites,5
odontolepis,3
odora,5
odorata,24
odoratissima,1
odoratum,22
odoratus,1
oedipostyla,1
oedipus,1
oelandicum,10
oen,1
oeno,1
oenomaus,1
oenone,1
"oerthueri(evans,1937)",7
oet k,3
officinale,52
officinalis,127
officinarum,7
offneri,10
ofscura,1
ogumae,91
oitensis,229
"oitensis(matsumura,191",19
okinavensis,2
okinawana,17
okinawansis,1
okinawany,1
okinawensis,49
okutama,7
olbia,1
oldenlandiae,1
oldhamii,23
oleander,5
oleifolius,1
oleoides,27
oleracea,5
oleraceum,5
oleraceus,4
oliganthus,1
oligocephala,1
oligodonta,1
olivacea,2
olivaceus,2
olivaris,4
oliveri,1
ollissiponensis,10
ololeucos,9
olusatrum,51
olympicum,1
olyras,1
ombiranus,1
omeroda,1
omiophyllus,19
omissa,9
omorika,1
omphale,1
ondersoort,4
onobrychioides,11
onobrychis,1
onobrychoides,46
onoei,11
onoi,8
onopteris,7
onubense,1
oocarpum,1
oonogai,7
opaca,13
opacum,5
opalus,12
ophioglossifolius,9
ophitidis,1
oplentia,1
oppositifolia,9
oppositifolium,11
optima,1
opulifolium,5
opulus,2
orbicularis,2
orbiculata,2
ord.,968
orde,941
ordem,2923
orden,65
ordenensis,1
order,3363742
order ,1
ordinal aggregate,2
ordo,14
oreades,3
oreas leech,1
oregana,4
oreganum,1
oregona,1
oregonius,4
oreophilum,1
oreoselinum,6
orestas,1
oriensis,9
orientale,6
orientalis,109
orientalis Ohwi,1
orientis,9
origanifolia,9
origanifolium,8
orii,6
orinomus,1
orinomys,1
orion,2
orithya,22
ormenus f.,2
ormenus f.amanga roe,1
ormenus f.inornatus,1
ormenus f.leporina j,3
ormenus f.onesimus h,2
ormenus g f.(?)lepor,1
ormenus gue,3
ormenus guerin f.pan,1
ormenus leporina j.,1
ormocana,4
ornata,31
ornatior,1
ornatum,2
ornithopoda,2
ornithopodioides,12
ornitopodioides,1
ornus,1
orobus,19
orocantabrica,4
orocantabrica x petraea,1
oromediterraneus,47
orontium,27
orope,1
oropediorum,1
orospedanus,2
oroteneriffae,1
orpheus c&r,1
orpheus f.,1
orpheus fldr.,2
orphnine,3
orsedice,225
"orsedice(utler,1882)",17
orsiniana,1
orsippus g&s.,2
orsolina h.,2
orthophyllum,1
orvala,1
oryzoides,1
osadai,2
osai,2
osbeckii,8
oscensis,3
osculans,1
oscurus,18
ossas,1
ossiana,2
ossifragum,8
ostenfeldii,1
ostrina,1
otaheitae,2
otis f.,1
otis fab,1
otis fab.,1
otites,2
otrubae,8
otus,5
oustaleti,2
ovalifolia,2
ovalifolium,3
ovalis,17
ovata,49
ovatifolia,3
ovatum,9
ovatus,3
overdijkinki,1
overlaeti,1
ovianus f,1
ovina,1
ovum,1
owstoni,2
oxyartes f,1
oxyartes fru,1
oxycedri,5
oxycedrus,6
oxycoccos,2
oxylepis,2
oxylobioides,1
oxyodon,1
oxyphylla,1
oxyphyllum,5
oxyptera,1
oxyrhyncha,1
oxyrrhina,1
oxytropifolius,1
ozana,2
p,9
p.,2
p.rotenon,2
p.s,2
pacari,1
pachybolbos,3
pachycarpa,4
pachypodum,7
pacifica,1
pacificum,9
padangana,1
padifolium,1
padus,10
paeon,2
pagenstecheri,3
paisandrus,2
paivae,3
palaestina,2
palaestra,1
palamera,2
palatena,2
palawanica,3
palembangana,2
palestina,1
palguna,1
palhinhae,1
palibinii,4
palinhae,1
palinurus,10
palinurus f.,1
palisiae,1
pall,2
pallasi,6
pallasii,8
pallaurea,3
pallens,11
pallescens,210
"pallescens(utler,1873",9
pallida,26
pallida h,4
pallida h.,2
pallida h.d,1
pallidiflorum,1
pallidiflorus,1
pallidior,2
pallidipes,1
pallidula,2
pallidum,2
pallidus,3
palmata,5
palmatipartitum,2
palmeri,1
palu,5
paludosa,24
paludosum,3
paludosus,23
paludum,14
palustre,52
palustria,2
palustris,275
pampeiro,1
panacifolia,23
panacina,6
panax,6
pandarus,4
pandiyana,2
pandora,6
pandorea,1
panicea,10
paniceum,3
paniculata,37
paniculatum,22
paniculigera,3
pannonica,11
pannonicus,6
pannonoca,13
panopion,5
panpanga,1
panthera,3
panwila,1
papaia,1
paphia,6
paphianus,1
papilionacea,1
papillaris,2
papillosa,1
papillosum,2
papillosus,2
papillosus Ohwi,1
papirius,1
paposa,1
papposa,3
pappulosa,5
papuana,4
papuensis,1
papuensis w.,1
papuensis wal.,3
papyraceus,29
papyrus,1
para,1
paraba,1
parachaudina,2
paracuta,141
paradisea,2
paradoxa,3
paradoxum,1
paradoxus,2
paraeterinsularis,15
paraguayensis,1
parakana talb,1
paralekta,4
paralias,9
paramalaccanus,1
parca,3
parcaeifolia,1
pardalianches,1
pardalina,1
pardalinum,1
pariana,3
paris,6
paris l.,2
parisiense,11
parma w,1
parma w.,1
parnassicum,1
parnassifolius,2
parqui,3
parryi,3
parthenia s.,1
parthenicum,3
parulus,3
parviflora,46
parviflorum,12
parviflorus,72
parvifolia,33
parvifolium,12
parvorder,12
parvula,241
parvum,1
pasaudovenilia,1
